P32_ALL,DIFFRACTION_ALL,INVERSION_AI,FAULTS,VREZY,TOLSCHI,FUNDAMENT,PROVODKA,DH_B_R0,DIFFRACTION_ALL_SM,MAX_DIFFRACTION,MIN_DIFFRACTION,STACK_MINUS_MAX_DIFFRACTION,STACK_MINUS_MIN_DIFFRACTION,STACK_MULT_MAX_DIFFRACTION,STACK_MULT_MIN_DIFFRACTION,PERV,INVERSION_AI_COLL,THICKNESS_R0_R4,RMS_AMPLITUDE,FAULTS_PROBABILITY,FAULTS_AND_FAULTS_PROBABILITY,WELL
4.2735524178,2.668513298,17038.392578,1050.1218262,205.38938904,779.59326172,16251.098633,57.481307983,210.52511597,1.9736700058,5.4671821594,0.6060489416,16.047143936,20.908277512,14.826282501,1.6489055157,4.6511182785,16156.986328,432.94595337,12435765.0,1072.0172119,1044.4790039,55
5.2127337456,2.5663223267,17209.097656,1047.7489014,203.63020325,772.30401611,16260.320313,58.820545197,209.41351318,1.9692901373,5.4315986633,0.7698552608,15.239312172,19.901054382,14.129571915,1.9891782999,4.5387730598,16293.568359,433.70330811,12774085.0,1070.1361084,1043.6220703,55
6.3142781258,2.28723526,17327.929688,1045.5253906,201.53147888,764.86914063,16269.544922,59.863693237,208.53340149,1.9633380175,5.2528057098,0.7093712091,13.119653702,17.663085938,12.215352058,1.632001996,4.4512991905,16455.453125,434.33938599,12279996.0,1068.4127197,1040.5947266,55
7.3564224243,2.0416154861,17450.072266,1043.2624512,199.33822632,757.73443604,16278.788086,60.920108795,207.66557312,1.957357645,5.2237043381,0.6007734537,11.041760445,15.664690971,10.696326256,1.2157846689,4.3666629791,16627.501953,434.96481323,11804163.0,1066.7687988,1037.7884521,55
8.1279344559,1.9446336031,17545.095703,1041.1026611,196.89517212,750.32476807,16288.054688,61.872432709,206.91195679,1.9500381947,5.2478141785,0.4363533854,10.069880486,14.881340981,10.226685524,0.8327229023,4.3089594841,16791.962891,435.48440552,11364851.0,1065.3103027,1035.0996094,55
8.6389713287,1.9558119774,17630.835938,1038.9780273,194.27955627,742.69030762,16297.344727,62.792331696,206.22232056,1.9420516491,5.3124899864,0.3322969377,10.024965286,15.005158424,10.513981819,0.6407567859,4.2649598122,16949.181641,435.95941162,10977786.0,1063.9858398,1032.9395752,55
8.9115514755,2.0248234272,17720.216797,1036.8144531,191.57312012,735.11315918,16306.651367,63.747493744,205.54093933,1.9340605736,5.4582686424,0.3254879713,10.465979576,15.598759651,11.253788948,0.6596279144,4.222661972,17105.326172,436.42593384,10629829.0,1062.7403564,1031.5780029,55
9.0413351059,,,,,,,,,,,,,,,,,,,,,,55
2.0196170807,3.1174778938,15569.801758,429.39974976,2417.1748047,3527.4575195,6270.4082031,5.2211389542,189.63168335,2.3698599339,6.5074291229,0.1734458506,18.4171772,24.751159668,20.377845764,0.5439433455,2.6451034546,15559.356445,99.409759521,433368.4375,92.808631897,92.808631897,56
1.8131377697,2.8816537857,15557.728516,428.55987549,2413.6760254,3537.4343262,6279.9863281,5.7378134727,189.70126343,2.3526530266,6.094865799,0.158677116,16.916761398,22.85295105,17.672519684,0.4584731758,2.6629655361,15531.482422,99.723884583,461125.5625,102.75237274,102.75237274,56
1.6304570436,2.6934409142,15510.449219,427.66677856,2410.1352539,3547.4064941,6289.5888672,6.0608644485,189.78579712,2.3347127438,5.8108258247,0.2037254274,15.672135353,21.27923584,15.655910492,0.5527130365,2.6784749031,15466.641602,100.04455566,509518.6875,112.55744171,112.55744171,56
1.3279669285,2.5266895294,15475.294922,426.73855591,2406.6293945,3557.3754883,6299.2045898,6.2647137642,189.86566162,2.3181533813,5.611946106,0.2764736414,14.536643982,19.872116089,14.24685955,0.7033139467,2.6887216568,15425.133789,100.31725311,553950.875,122.46114349,122.46114349,56
1.0636975765,2.3731634617,15430.837891,425.793396,2403.1394043,3567.3432617,6308.8276367,6.3790378571,189.94337463,2.3023927212,5.4876070023,0.3272463977,13.438192368,18.598554611,13.121386528,0.7809301019,2.6952638626,15373.744141,100.55582428,606942.875,132.26493835,132.26493835,56
0.8608506322,2.2458183765,15374.350586,424.89083862,2399.6875,3577.3083496,6318.4394531,6.4700074196,190.02693176,2.2866311073,5.4529519081,0.3551149368,12.453666687,17.551504135,12.243964195,0.7968692183,2.6996333599,15307.938477,100.79036713,674835.375,141.78369141,141.78369141,56
0.813975215,2.1028075218,15351.587891,424.04107666,2396.388916,3587.3063965,6328.0356445,6.6061911583,190.10838318,2.2736573219,5.0308628082,0.3962678909,11.768229485,16.402824402,10.646058083,0.8190313578,2.7110881805,15288.710938,100.9045639,715070.6875,151.79396057,151.79396057,56
0.883867979,1.9875946045,15331.106445,423.28536987,2393.2092285,3597.3061523,6337.6040039,6.7509279251,190.19285583,2.2618796825,4.4446554184,0.4329686463,11.460017204,15.471704483,8.8989849091,0.8469567895,2.7227699757,15280.911133,101.01690674,755196.4375,161.78062439,161.78062439,56
1.1530816555,1.9155758619,15297.469727,422.56481934,2390.0617676,3607.2946777,6347.1630859,6.8628354073,190.28433228,2.2503914833,3.8293924332,0.4617120624,11.503693581,14.871375084,7.297100544,0.8800809979,2.7325716019,15265.604492,101.1388855,806342.625,171.54333496,171.54333496,56
1.7061060667,1.846993804,15295.797852,421.84588623,2386.9851074,3617.2758789,6356.7231445,6.9236507416,190.39833069,2.2434985638,3.4138848782,0.3888484538,11.300366402,14.32540226,6.2964215279,0.7295157909,2.7454614639,15269.830078,101.13634491,850349.875,181.47491455,181.47491455,56
2.5131027699,1.7589350939,15293.386719,421.19433594,2383.9938965,3627.2504883,6366.2626953,6.9611177444,190.5164032,2.2372698784,3.1573655605,0.3373709321,10.784047127,13.6040411,5.5328764915,0.6050816774,2.7580544949,15270.644531,101.1567688,900989.8125,191.21556091,191.21556091,56
3.4932134151,1.6337704659,15289.776367,420.54367065,2381.0256348,3637.236084,6375.8017578,7.0238318443,190.64105225,2.2322368622,2.9495286942,0.3193465471,9.9647283554,12.594911575,4.7911438942,0.5287391543,2.7765030861,15273.125,101.17250824,954415.375,200.97834778,200.97834778,56
4.5214600563,1.6057049036,15284.24707,419.86782837,2378.1010742,3647.2524414,6385.3486328,7.0999822617,190.78755188,2.2325172424,2.6900222301,0.4802107215,10.103577614,12.313389778,4.3298048973,0.7962491512,2.8190920353,15276.433594,101.14364624,1005079.8125,211.09576416,211.09576416,56
5.3370270729,1.6076990366,15275.46582,419.11495972,2375.1086426,3657.2512207,6394.918457,7.1617746353,190.94174194,2.2335011959,2.6911385059,0.5721124411,10.192006111,12.311031342,4.3449048996,0.9471110106,2.8596396446,15274.952148,101.09163666,1058964.375,221.0418396,221.0418396,56
5.698302269,1.6418782473,15272.875,418.26248169,2372.0529785,3667.2316895,6404.5185547,7.2024831772,191.11013794,2.2365531921,3.2001523972,0.5385130644,9.9867324829,12.648371696,5.3078417778,0.891161859,2.9014275074,15278.700195,100.98271942,1108503.875,230.90029907,230.90029907,56
5.6328091621,1.6921442747,15297.927734,417.38235474,2369.0383301,3677.1994629,6414.1269531,7.2578597069,191.29870605,2.2443323135,4.3986611366,0.4034517407,9.1674919128,13.162701607,7.5821843147,0.6817815304,2.9482648373,15307.134766,100.82811737,1142033.0,240.81704712,240.81704712,56
5.3369317055,1.7651954889,15335.494141,416.49584961,2366.0180664,3687.1606445,6423.7373047,7.3913502693,191.48571777,2.2536957264,5.4946966171,0.3864041865,8.6289949417,13.737287521,9.7897605896,0.6783028841,2.9923064709,15343.462891,100.70640564,1173080.125,250.6496582,250.6496582,56
4.9748315811,1.8385019302,15367.049805,415.63967896,2363.0856934,3697.1523438,6433.3398438,7.5465860367,191.66893005,2.2660162449,5.9879536629,0.2920612991,8.7234983444,14.419390678,11.021607399,0.5182942748,3.0319857597,15367.822266,100.53543091,1210781.875,260.69360352,260.69360352,56
4.7244505882,1.7998021841,15405.19043,414.7800293,2360.2062988,3707.1469727,6442.9443359,7.6750235558,191.86775208,2.2820487022,5.7527003288,0.1846423447,8.6571311951,14.225189209,10.399752617,0.3202549815,3.0658807755,15394.496094,100.31395721,1245536.125,270.74365234,270.74365234,56
4.7509131432,1.7207067013,15455.350586,413.90441895,2357.3081055,3717.130127,6452.5532227,7.8075056076,192.0670166,2.2989916801,5.3915657997,0.1000611037,8.3865756989,13.678079605,9.3165626526,0.1685841531,3.0978572369,15437.041992,100.12422943,1278514.125,280.65078735,280.65078735,56
5.0103197098,1.6832784414,15513.62207,413.06362915,2354.4995117,3727.1064453,6462.152832,7.9647006989,192.28100586,2.3193044662,4.8093681335,0.0676625818,8.6611223221,13.402827263,8.0984592438,0.1132857203,3.136269331,15504.578125,99.952987671,1314208.625,290.5418396,290.5418396,56
5.294131279,1.686896801,15572.825195,412.27484131,2351.7961426,3737.0749512,6471.7358398,8.1765708923,192.50506592,2.3431816101,4.1136660576,0.1082988158,9.3784704208,13.3838377,6.9494838715,0.1816460639,3.1794712543,15575.181641,99.80316925,1343759.75,300.42022705,300.42022705,56
5.5659589767,1.6740783453,15641.958984,411.52026367,2349.1333008,3747.057373,6481.3085938,8.4410219193,192.71589661,2.3681747913,3.6508872509,0.1644157767,9.7250585556,13.211529732,6.1097960472,0.2739371359,3.2217648029,15656.018555,99.6693573,1366260.75,310.42367554,310.42367554,56
5.7332224846,1.848541975,15713.970703,410.74078369,2346.5114746,3757.0439453,6490.887207,8.7047805786,192.93218994,2.3964183331,3.8975737095,0.2595800757,10.861408234,14.499401093,7.360452652,0.5506488085,3.262209177,15742.707031,99.491043091,1374847.0,320.46786499,320.50662231,56
5.8480734825,2.0940382481,15767.857422,409.94384766,2343.9143066,3767.0319824,6500.4726563,8.8912181854,193.14710999,2.4253122807,4.3563303947,0.2875033915,12.37093544,16.439762115,9.2984199524,0.6762683392,3.3011140823,15811.15625,99.336326599,1391288.25,330.44924927,330.58831787,56
0.6953184009,1.7691324949,16599.355469,1679.7845459,499.39303589,587.2300415,35472.953125,85.386665344,202.09529114,1.4621702433,3.1044847965,0.252859503,11.048574448,13.90019989,5.5667004585,0.4527722597,,16599.355469,444.46969604,5245935.0,12.192098618,12.192098618,57
0.6658446789,1.8753556013,16590.525391,1684.2872314,490.35574341,595.10076904,35463.207031,86.202445984,201.44987488,1.4719022512,3.334944725,0.2160062045,11.667900085,14.786838531,6.3136000633,0.4180172086,,16590.525391,446.95730591,5701000.5,10.469867706,10.469867706,57
0.6468922496,1.9558855295,16530.449219,1688.890625,481.33996582,603.03912354,35453.488281,86.923904419,200.93803406,1.4807620049,3.4995062351,0.2051682174,12.147577286,15.441915512,6.9394721985,0.412473619,,16530.449219,449.29492188,6131252.0,11.389821053,11.389821053,57
0.6182460189,2.0347838402,16459.541016,1693.6025391,472.38134766,611.04846191,35443.804688,87.809280396,200.42324829,1.4895079136,3.656927824,0.2007917911,12.621341705,16.077478409,7.5257897377,0.4128482044,,16459.541016,451.64257813,6631667.5,12.235811234,12.235811234,57
0.6274755001,2.0572283268,16416.300781,1698.3122559,463.37805176,619.05548096,35434.125,88.699028015,199.9775238,1.4976807833,3.660838604,0.2007154077,12.79698658,16.257110596,7.5969624519,0.4146804512,,16416.300781,453.91931152,7131301.5,12.340716362,12.340716362,57
0.6621434689,2.0534870625,16391.914063,1702.9030762,454.29751587,626.98400879,35424.402344,89.416870117,199.56610107,1.5057396889,3.5758280754,0.202570796,12.852068901,16.225326538,7.3965392113,0.4204290211,,16391.914063,456.15011597,7491972.0,11.973329544,11.973329544,57
0.7207772136,2.045137167,16377.776367,1707.3643799,445.175354,634.82635498,35414.640625,89.88256073,199.16061401,1.5139609575,3.50949049,0.2060625255,12.851606369,16.155033112,7.2184967995,0.4270208776,,16377.776367,458.35061646,7825074.5,11.470870018,11.470870018,57
0.7848760486,1.9272485971,16337.000977,1711.7825928,436.15429688,642.63763428,35404.871094,90.090530396,198.85578918,1.5210442543,3.4976398945,0.2261232436,11.920348167,15.191864967,6.7657752037,0.4327586293,,16337.000977,460.45053101,8129984.5,10.678954124,10.678954124,57
0.8199163675,1.8151130676,16289.957031,1716.1496582,427.13452148,650.41320801,35395.085938,90.311218262,198.55027771,1.5282344818,3.5019266605,0.2552948594,11.018978119,14.265609741,6.3676967621,0.4564161301,,16289.957031,462.55575562,8446381.0,9.9825181961,9.9825181961,57
0.8210701346,1.739931345,16232.700195,1720.4967041,418.10424805,658.17437744,35385.300781,90.435638428,198.33221436,1.5342472792,3.5075790882,0.3049851656,10.41187191,13.614465714,6.1077275276,0.5336610675,,16232.700195,464.62335205,8694290.0,10.850993156,10.850993156,57
0.7967332006,1.682148695,16169.458984,1724.869873,409.09564209,665.95318604,35375.519531,90.458610535,198.17710876,1.5394171476,3.5134356022,0.3469518125,9.9437532425,13.110237122,5.9103527069,0.6043441892,,16169.458984,466.67086792,8908923.0,13.025648117,13.025648117,57
0.7374103069,1.6208099127,16109.514648,1729.2860107,400.14038086,673.76196289,35365.746094,90.425979614,198.03224182,1.5444602966,3.5238583088,0.3615686297,9.4426202774,12.604909897,5.7090620995,0.6208082438,,16109.514648,468.71304321,9137882.0,15.653870583,15.653870583,57
0.652420938,1.6120066643,16107.19043,1733.7041016,391.26290894,681.57293701,35355.976563,90.281402588,198.02505493,1.5471745729,3.443281889,0.3055769205,9.4527711868,12.590476036,5.5500907898,0.508469522,,16107.19043,470.64569092,9327917.0,20.591276169,20.591276169,57
0.577108562,1.6158196926,16114.908203,1738.0931396,382.37466431,689.36322021,35346.199219,90.211326599,198.01641846,1.549983263,3.345672369,0.2717266679,9.5808849335,12.654830933,5.4077100754,0.4421653152,,16114.908203,472.57907104,9500867.0,25.844285965,25.844285965,57
0.5294104218,1.575859189,16096.777344,1742.4399414,373.49093628,697.15802002,35336.425781,90.162788391,198.05476379,1.5518110991,3.2740724087,0.2105515897,9.3328008652,12.396321297,5.1630725861,0.3394751847,,16096.777344,474.44528198,9662189.0,30.056465149,30.056465149,57
0.5140066743,1.4952783585,16049.264648,1746.7374268,364.6005249,704.94464111,35326.644531,90.067443848,198.13449097,1.5528324842,3.2335224152,0.1148648411,8.7287044525,11.847361565,4.8376064301,0.182642594,,16049.264648,476.25543213,9791523.0,33.18239975,33.18239975,57
0.5403068066,1.4146381617,15992.910156,1751.0281982,355.75497437,712.72821045,35316.863281,89.940711975,198.21760559,1.5538498163,3.2064573765,0.0213763881,8.1106481552,11.295729637,4.534787178,0.0307909772,,15992.910156,478.05834961,9919819.0,36.071090698,36.071090698,57
0.6029239297,1.4121056795,15958.339844,1755.1447754,346.94561768,720.51116943,35307.082031,89.738395691,198.3991394,1.55405581,3.0526852608,0.0389733613,8.2441606522,11.257871628,4.3046159744,0.0542209335,,15958.339844,479.79589844,10012192.0,37.715293884,37.715293884,57
0.6830208898,1.4145615101,15933.099609,1759.2425537,338.16217041,728.27960205,35297.296875,89.515663147,198.58357239,1.5543773174,2.9019613266,0.0723729134,8.4145298004,11.24411869,4.0977897644,0.0983320698,,15933.099609,481.53027344,10104700.0,38.924213409,38.924213409,57
0.7764981985,1.4293937683,15923.487305,1763.2998047,329.54977417,736.03308105,35287.511719,89.195983887,198.81700134,1.5546243191,2.8746950626,0.1681204885,8.5604553223,11.267030716,4.1084394455,0.2398843914,,15923.487305,483.19412231,10165053.0,40.493793488,40.493793488,57
0.8905303478,1.4543944597,15926.757813,1767.3582764,321.11264038,743.80456543,35277.730469,88.751853943,199.09733582,1.5547521114,2.9498713017,0.3018403947,8.6852836609,11.333315849,4.297410965,0.4453999996,,15926.757813,484.80090332,10168432.0,42.465133667,42.465133667,57
1.0319837332,1.4798922539,15931.636719,1771.4309082,312.6836853,751.58618164,35267.953125,88.305801392,199.37384033,1.5549889803,2.9923660755,0.4133788645,8.8467712402,11.425758362,4.4417014122,0.6185030341,,15931.636719,486.40774536,10161904.0,44.046909332,44.046909332,57
1.2121342421,1.5457746983,15957.730469,1775.6166992,304.27813721,759.37634277,35258.175781,87.823982239,199.69779968,1.5543119907,3.0947883129,0.3970101774,9.2714099884,11.969187737,4.8070611954,0.6318805218,,15957.730469,487.94448853,10125096.0,46.666427612,46.666427612,57
1.4408905506,1.6083846092,15981.294922,1779.8164063,295.8817749,767.17645264,35248.40625,87.345100403,200.02391052,1.5537250042,3.2163903713,0.3579803705,9.6506872177,12.509097099,5.1869325638,0.6075502634,,15981.294922,489.47503662,10082915.0,49.092449188,49.092449188,57
1.6819761992,1.6268724203,16025.636719,1784.0922852,287.52044678,774.9932251,35238.640625,86.817611694,200.38298035,1.5525867939,3.2546494007,0.3323342204,9.7603302002,12.682645798,5.2951998711,0.5754998326,,16025.636719,490.9312439,10020451.0,52.121994019,52.121994019,57
1.8930526972,1.5982373953,16082.488281,1788.4868164,279.22070313,782.84643555,35228.882813,86.331672668,200.78352356,1.550735116,3.1761763096,0.3555147946,9.6097230911,12.430384636,5.0762624741,0.5896080136,,16082.488281,492.31518555,9986515.0,56.143920898,56.143920898,57
2.05143857,1.5755875111,16115.305664,1792.899292,270.94439697,790.71392822,35219.136719,86.040397644,201.18484497,1.5490238667,3.1073029041,0.400917083,9.4973974228,12.203783035,4.893860817,0.6411522627,,16115.305664,493.70059204,10060893.0,60.178981781,60.178981781,57
2.1441812515,1.392234087,16131.31543,1797.4075928,262.90112305,798.57159424,35209.390625,85.736488342,201.6302948,1.5465090275,2.8192434311,0.2832269669,8.3186292648,10.854645729,4.0137753487,0.4400745332,,16131.31543,494.9145813,10061813.0,66.91104126,66.91104126,57
2.1977517605,,,,,,,,,,,,,,,,,,,,,,57
1.336440444,1.8382406235,18440.503906,1332.279541,509.06704712,381.95965576,8694.296875,89.64239502,202.92869568,2.0987994671,3.5151865482,0.301148057,11.201543808,14.415582657,6.4756569862,0.5904508233,3.4444055557,18406.916016,791.96936035,1201007.875,461.50036621,461.50036621,58
1.2398815155,1.7356206179,18618.728516,1323.5847168,511.15875244,390.95028687,8689.1064453,90.289123535,202.91334534,2.08268857,3.6749563217,0.1498078555,10.234739304,13.759887695,6.3918919563,0.2570605576,3.4586670399,18591.167969,792.58856201,991345.4375,471.44659424,471.44659424,58
1.1507352591,1.6234861612,18712.585938,1314.8775635,512.4755249,399.94281006,8683.9248047,90.585952759,202.91557312,2.0661821365,3.8830852509,0.123910293,9.1252365112,12.884410858,6.2764258385,0.1986771077,3.477036953,18690.974609,793.24743652,883217.9375,481.42474365,481.42474365,58
0.9981290102,1.432410717,18776.166016,1306.1673584,513.23065186,408.92333984,8678.7392578,90.773300171,202.92050171,2.0497171879,4.085644722,0.1193187162,7.3879332542,11.354258537,5.8197307587,0.167565763,3.4956278801,18760.509766,793.91491699,809283.9375,491.31213379,491.31213379,58
0.9005692005,1.2701550722,18846.261719,1297.458252,513.39562988,417.92773438,8673.5644531,91.015441895,202.9287262,2.034178257,4.1708993912,0.1115549728,5.9986300468,10.057973862,5.3067173958,0.1430838704,3.5192952156,18836.652344,794.55560303,725261.1875,501.22674561,501.22674561,58
0.8664265275,1.2996063232,18907.029297,1288.7493896,513.0859375,427.02008057,8668.40625,91.240638733,202.93945313,2.0194706917,4.0539903641,0.0983529165,6.3506608009,10.306298256,5.2816324234,0.1317013502,3.5532743931,18903.255859,795.13989258,645067.3125,511.26593018,511.26593018,58
0.876934588,1.3604015112,18951.082031,1280.0391846,512.41009521,436.13858032,8663.25,91.391952515,202.95195007,2.0050611496,3.9256036282,0.1356285214,6.9674687386,10.757443428,5.3528709412,0.1904641986,3.5884130001,18952.890625,795.75177002,584181.875,521.21868896,521.21868896,58
0.901550889,1.4388246536,18982.195313,1271.3286133,511.11993408,445.30825806,8658.1015625,91.485450745,202.97503662,1.9915037155,3.9578990936,0.1864823699,7.5645022392,11.335918427,5.737639904,0.2679488361,3.6240189075,18989.400391,796.38293457,536494.125,531.14074707,531.14074707,58
0.8818427324,1.519859314,18985.482422,1262.6176758,509.02301025,454.50094604,8652.9619141,91.462257385,203.00802612,1.9788507223,4.3747210503,0.1790069491,7.7935166359,11.98923111,6.7489309311,0.2648559809,3.6586754322,18998.125,797.00671387,513513.15625,541.07659912,541.07659912,58
0.8089852333,1.5864036083,18962.011719,1253.9074707,506.30276489,463.8392334,8647.8232422,91.331375122,203.02871704,1.9665648937,4.8265490532,0.1232451424,7.8702354431,12.573539734,7.7322397232,0.1914299875,3.7000775337,18981.070313,797.54534912,513074.21875,551.06231689,551.06231689,58
0.7036647797,1.6298178434,18930.669922,1245.197998,503.24969482,473.17715454,8642.6982422,91.165298462,203.05342102,1.9553607702,5.112121582,0.1203944162,7.9285244942,12.920251846,8.3339757919,0.1976697892,3.7464878559,18956.027344,798.05651855,520820.5,561.04064941,561.04064941,58
0.5711191893,1.641733408,18895.445313,1236.4893799,499.86529541,482.53045654,8637.5908203,90.977149963,203.08732605,1.9455564022,5.1233677864,0.2297715545,8.0152797699,12.908875465,8.4125766754,0.3816588521,3.7983779907,18926.351563,798.56231689,534913.5625,571.03131104,571.03131104,58
0.4366946816,1.6523505449,18862.394531,1227.7800293,496.29202271,491.78347778,8632.4824219,90.794494629,203.11212158,1.9362568855,5.3226933479,0.3949660063,7.9105229378,12.83825016,8.8015575409,0.6578086019,3.8510651588,18898.755859,799.08703613,546854.9375,580.94360352,580.94360352,58
0.3421780467,1.6480926275,18861.574219,1219.0705566,492.22775269,500.56799316,8627.3808594,90.747337341,203.13345337,1.928082943,5.37859869,0.4786898196,7.8185143471,12.71842289,8.9319238663,0.7856885195,3.9043936729,18903.576172,799.6114502,528237.9375,590.8772583,590.8772583,58
0.2905774713,1.6172850132,18897.863281,1210.362915,487.50665283,508.52789307,8622.2978516,90.855636597,203.1558075,1.9212731123,4.9349517822,0.3523465991,7.9822211266,12.564826012,8.1330976486,0.5520952344,3.9582896233,18945.970703,800.09094238,477533.3125,600.91888428,600.91888428,58
0.2610004544,1.5767279863,18946.771484,1201.6544189,482.73739624,516.33483887,8617.2148438,91.00680542,203.16908264,1.9146834612,4.5560879707,0.2581589818,8.0044956207,12.302425385,7.3022246361,0.3868706822,4.0145130157,19000.185547,800.56311035,418216.5,610.88592529,610.88592529,58
0.2528069317,1.5667920113,18979.873047,1192.9493408,477.86383057,523.31170654,8612.1386719,91.089019775,203.18417358,1.9085325003,4.2429914474,0.183654964,8.214389801,12.273726463,6.6605849266,0.2767097056,4.0719513893,19037.695313,801.02258301,376790.65625,620.82397461,620.82397461,58
0.267160356,1.6352075338,18982.671875,1184.2478027,472.83123779,528.60620117,8607.0791016,91.054206848,203.20942688,1.9030441046,3.8436923027,0.1226936355,9.1542692184,12.875267982,6.2454724312,0.1995149553,4.1286025047,19044.238281,801.47521973,365000.875,630.77294922,630.77294922,58
0.2875549495,1.7825635672,18976.205078,1175.5441895,467.693573,532.35803223,8602.0224609,90.973098755,203.2171936,1.8978341818,3.4509196281,0.2369163334,10.729261398,13.943264008,6.2393660545,0.4771852195,4.1855173111,19042.652344,801.91479492,366789.5625,640.76574707,640.76574707,58
0.2943753004,1.8732950687,18974.359375,1166.852417,462.57943726,535.0135498,8596.9746094,90.903640747,203.20823669,1.8929694891,3.2625296116,0.4271132052,11.649641991,14.485057831,6.2585234642,0.8977261186,4.2400913239,19045.259766,802.32440186,369484.5,650.75183105,650.75183105,58
0.2828062773,1.8842338324,18979.517578,1158.177124,457.56787109,536.12390137,8591.9443359,90.845657349,203.18652344,1.8884081841,3.3886227608,0.5440950394,11.635238647,14.479765892,6.5443191528,1.1108695269,4.2880878448,19052.998047,802.69818115,374101.5,660.74859619,660.74859619,58
0.2585284114,1.8774398565,18979.974609,1149.4870605,452.5065918,535.77380371,8586.9140625,90.761398315,203.15353394,1.8840122223,3.5014364719,0.6119864583,11.491004944,14.380455017,6.6604204178,1.1926534176,4.335006237,19055.4375,803.04144287,385692.40625,670.6774292,670.6774292,58
0.2303696722,1.8505374193,18984.798828,1140.8155518,447.46707153,533.97998047,8581.8925781,90.693069458,203.10792542,1.8794617653,3.6556136608,0.6322888136,11.136888504,14.160214424,6.802687645,1.1865764856,4.3840332031,19061.001953,803.35803223,400428.03125,680.62054443,680.62054443,58
0.2023087144,1.7933278084,19026.230469,1132.189209,442.56707764,531.35791016,8576.8876953,90.766029358,203.04840088,1.8740665913,3.9394164085,0.5793887377,10.396378517,13.75640583,7.1723070145,1.0877193213,4.4408688545,19100.853516,803.66601563,397887.4375,690.66131592,690.66131592,58
0.1871906817,1.7066152096,19109.859375,1123.5402832,437.69219971,528.17333984,8571.8867188,90.983551025,202.97767639,1.8681312799,4.2372832298,0.4470795095,9.4049749374,13.195178986,7.3295869827,0.8015846014,4.5006227493,19181.708984,803.96405029,367633.4375,700.63751221,700.63751221,58
0.1913291663,1.7095161676,19216.328125,1114.9111328,432.87164307,524.16888428,8566.8935547,91.268104553,202.89689636,1.8615772724,4.5673995018,0.3264561594,9.100935936,13.341878891,7.8645057678,0.5688047409,4.5638170242,19283.960938,804.23614502,325956.9375,710.58502197,710.58502197,58
0.2102440447,1.9581706524,19340.753906,1106.3380127,428.11730957,519.32867432,8561.9101563,91.602012634,202.80671692,1.8541481495,4.8552703857,0.4038136899,10.802331924,15.253788948,9.4931612015,0.8429025412,4.6306805611,19401.949219,804.45855713,276399.0625,720.54180908,720.54180908,58
0.2187844813,2.138910532,19475.703125,1097.7521973,423.36483765,514.00170898,8556.9277344,91.985305786,202.69239807,1.846016407,4.807308197,0.4822998047,12.287444115,16.612453461,10.264292717,1.0692418814,4.7090353966,19528.794922,804.62213135,226040.70313,730.5368042,730.5368042,58
0.2339393198,,,,,,,,,,,,,,,,,,,,,,58
,0.7399036288,18566.710938,2873.9555664,64.023658752,234.0622406,2866.6791992,48.601493835,188.6350708,1.2011679411,1.8475968838,0.0377974473,3.9864253998,5.7962245941,1.3527970314,0.0299379136,5.9058275223,18821.773438,962.95324707,27052992.0,1059.1606445,1059.1606445,59
0.0,0.741802156,18529.273438,2873.6787109,62.979598999,231.00068665,2866.7392578,48.902633667,189.02508545,1.2066024542,1.8242621422,0.0418811962,4.0171022415,5.7994832993,1.332059741,0.033145804,5.9461593628,18768.042969,961.95532227,26419636.0,1063.796875,1063.796875,59
0.0,0.7473179102,18520.039063,2873.3928223,61.907707214,227.93505859,2866.7932129,49.083114624,189.41519165,1.2122964859,1.8200931549,0.0467907786,4.0451192856,5.8184223175,1.3297986984,0.037012428,5.9852581024,18744.828125,960.95367432,26113192.0,1068.4519043,1068.4519043,59
0.0,0.7814139128,18522.449219,2873.0610352,61.247741699,224.91436768,2866.84375,49.160102844,189.78347778,1.2197685242,2.1081190109,0.049831979,4.0670557022,6.1253428459,1.6417423487,0.0403682552,6.0203561783,18729.320313,959.7913208,25898230.0,1073.2905273,1073.2905273,59
0.0022295807,0.8160343766,18553.476563,2872.6865234,60.611701965,221.8717804,2866.8554688,49.11315918,190.15405273,1.2277047634,2.4259197712,0.0565044358,4.0702037811,6.4396190643,1.9831519127,0.0467486382,6.0535936356,18743.734375,958.60839844,25821458.0,1078.1860352,1078.1860352,59
0.0096964063,0.8658457994,18577.445313,2872.2561035,59.607646942,218.88406372,2866.809082,48.973472595,190.5124054,1.2362809181,2.6661815643,0.0664736778,4.2623729706,6.862080574,2.3176722527,0.0573425703,6.075067997,18749.525391,957.33874512,25836998.0,1083.2021484,1083.2021484,59
0.0272813719,0.940079987,18568.669922,2871.7741699,58.238620758,215.99786377,2866.708252,48.781402588,190.84817505,1.2455735207,2.7792620659,0.0738486424,4.7652425766,7.4706559181,2.6359570026,0.0675053596,6.0785918236,18718.230469,955.94604492,25858730.0,1088.3720703,1088.3720703,59
0.0501050837,1.0161306858,18584.847656,2871.2021484,57.082641602,213.02615356,2866.5170898,48.455543518,191.1860199,1.2553082705,2.8827078342,0.0763860494,5.2990441322,8.1053657532,2.9542424679,0.0731565878,6.0791597366,18711.648438,954.55279541,25919752.0,1093.6333008,1093.6333008,59
